areas, ws, hs
cxs[i],cys[i],object_areas[i],ws[i],hs[i],framenr[i]
324.15694444444443,274.60083333333336,600.0,28.0,31.0,966.0
325.98759439050696,275.0423408845739,618.0,29.0,31.0,967.0
328.5027027027027,275.1217503217503,647.5,31.0,32.0,968.0
330.22977602108034,275.02239789196307,632.5,30.0,31.0,969.0
331.73720498541496,274.8472553699284,628.5,29.0,31.0,970.0
332.9889073765945,274.7933998890737,601.0,30.0,30.0,971.0
335.4777868629054,274.5374761515399,611.5,29.0,29.0,972.0
337.39671948846257,274.6396997497915,599.5,28.0,29.0,973.0
339.0602240896358,274.6207282913165,595.0,28.0,30.0,974.0
340.64653984008817,274.7631651502619,604.5,29.0,29.0,975.0
342.7067875790052,274.7881286067601,606.5,29.0,29.0,976.0
344.5460760185944,274.82772764561116,609.5,29.0,30.0,977.0
346.56127648163044,274.6816840976133,621.5,29.0,30.0,978.0
347.7807371536185,275.1092278719397,619.5,29.0,30.0,979.0
349.957928802589,274.7686084142395,618.0,29.0,31.0,980.0
351.58815539255636,274.86172235805486,613.5,29.0,30.0,981.0
353.1888626214867,275.0149724192277,634.5,30.0,31.0,982.0
354.9326075686884,275.3582166925868,643.0,30.0,31.0,983.0
356.60821098423054,275.2131593257205,613.0,30.0,30.0,984.0
358.6546666666666,275.3504,625.0,30.0,31.0,985.0
360.58714859437754,275.079250334672,622.5,31.0,31.0,986.0
362.08258625373537,275.1678891605542,613.5,30.0,31.0,987.0
364.30252324037184,275.072775564409,627.5,29.0,31.0,988.0
365.91942257217846,275.03385826771654,635.0,30.0,31.0,989.0
367.6362649294245,274.8393051031487,614.0,31.0,31.0,990.0
369.5022870211549,274.85677530017153,583.0,30.0,31.0,991.0
371.4137426900584,274.57602339181284,570.0,30.0,30.0,992.0
373.1304223744292,274.8835616438356,584.0,31.0,30.0,993.0
375.7944969905417,274.7638291774147,581.5,30.0,30.0,994.0
376.8586118251928,274.68180519851467,583.5,30.0,30.0,995.0
379.5188626126126,274.6097972972973,592.0,28.0,29.0,996.0
381.0,274.6573913043478,575.0,28.0,29.0,997.0
383.23773898586865,274.8021612635079,601.5,28.0,30.0,998.0
384.52420934788694,274.9557794570389,595.5,29.0,30.0,999.0
386.22916666666663,275.1694078947368,608.0,29.0,30.0,1000.0
387.848275862069,275.09022988505745,580.0,28.0,30.0,1001.0
389.5585823081429,274.79379027533685,569.0,29.0,30.0,1002.0
391.34038353073885,275.0896785109983,591.0,30.0,30.0,1003.0
393.43146666666667,275.3157333333333,625.0,30.0,31.0,1004.0
394.5870607028754,275.67305644302445,626.0,31.0,31.0,1005.0
397.01510248112186,275.4689859762675,618.0,29.0,31.0,1006.0
398.28685897435895,275.73477564102564,624.0,30.0,31.0,1007.0
399.8564926372155,275.63935742971887,622.5,30.0,32.0,1008.0
401.3526915937417,276.00397772474145,628.5,31.0,32.0,1009.0
403.167327517843,276.1276764472641,630.5,31.0,31.0,1010.0
404.7566560170394,276.25825346112885,626.0,32.0,32.0,1011.0
406.98832271762205,276.0575902335456,628.0,32.0,31.0,1012.0
408.574300461831,276.387394729693,613.5,32.0,30.0,1013.0
410.6172741679873,276.1415742208135,631.0,33.0,30.0,1014.0
412.61296296296297,276.4251322751322,630.0,32.0,30.0,1015.0
414.41204819277107,276.1231593038822,622.5,32.0,30.0,1016.0
416.3062146892655,276.60593220338984,590.0,32.0,29.0,1017.0
418.0824191279887,276.4334739803094,592.5,31.0,30.0,1018.0
419.9864186595807,276.32742840271624,564.5,31.0,28.0,1019.0
421.8095662507427,276.4652406417112,561.0,32.0,28.0,1020.0
423.7664635915288,276.8749637365825,574.5,32.0,28.0,1021.0
426.280046336519,276.5780480741384,575.5,30.0,28.0,1022.0
427.8118374558304,276.6328032979976,566.0,31.0,28.0,1023.0
429.95667550839966,276.49189507810195,565.5,31.0,28.0,1024.0
431.30214956100514,276.69845594913716,550.5,30.0,27.0,1025.0
433.2270869819031,276.646234676007,571.0,31.0,28.0,1026.0
434.9679832435667,276.78306403351286,557.0,31.0,28.0,1027.0
436.37619488128274,276.58310206598827,540.5,32.0,28.0,1028.0
438.2813173284087,276.86857494613724,541.5,31.0,27.0,1029.0
439.97472494796307,276.97442759440975,560.5,31.0,27.0,1030.0
441.89174800354925,276.9269446909198,563.5,32.0,27.0,1031.0
444.06030303030303,276.7663636363636,550.0,31.0,27.0,1032.0
445.5587121212121,276.7774621212121,528.0,31.0,27.0,1033.0
447.40489467162325,276.7661090458488,538.0,30.0,27.0,1034.0
448.74563907389785,276.81985410719943,525.5,31.0,27.0,1035.0
450.52826510721246,276.7923976608187,513.0,31.0,27.0,1036.0
452.16350947158526,276.97008973080756,501.5,31.0,25.0,1037.0
453.71106693174283,276.9638833664678,503.0,32.0,25.0,1038.0
455.47893864013264,276.959535655058,502.5,31.0,25.0,1039.0
457.62948207171314,276.9485391766268,502.0,31.0,25.0,1040.0
459.23613894455576,277.0380761523046,499.0,30.0,25.0,1041.0
461.3011305241521,277.0729701952724,486.5,29.0,25.0,1042.0
463.111342351717,276.9784946236559,480.5,28.0,25.0,1043.0
464.71897546897543,277.33730158730157,462.0,29.0,24.0,1044.0
466.1512605042017,277.468487394958,476.0,29.0,24.0,1045.0
467.7600983491394,277.71232876712327,474.5,30.0,25.0,1046.0
469.29225736095964,277.6165030897855,458.5,30.0,25.0,1047.0
471.02063322660973,277.6165065812878,468.5,31.0,25.0,1048.0
472.54682454251883,277.80229637603156,464.5,30.0,25.0,1049.0
474.6772660818713,277.8486842105263,456.0,30.0,25.0,1050.0
476.36550387596895,277.52441860465115,430.0,30.0,23.0,1051.0
477.83682983682985,277.49028749028747,429.0,30.0,24.0,1052.0
479.515006002401,277.5266106442577,416.5,30.0,23.0,1053.0
481.47838383838376,277.6222222222222,412.5,30.0,23.0,1054.0
483.063239494084,277.62015503875966,408.5,31.0,23.0,1055.0
484.84226190476187,277.44047619047615,392.0,30.0,22.0,1056.0
486.5121212121212,277.6281385281385,385.0,30.0,22.0,1057.0
488.44516971279376,277.47432550043516,383.0,29.0,22.0,1058.0
490.2315315315315,277.4085585585585,370.0,29.0,20.0,1059.0
492.084940312213,277.2153351698806,363.0,29.0,20.0,1060.0
493.71906841339154,277.2105773896167,343.5,28.0,20.0,1061.0
495.4048309178744,277.10193236714974,345.0,28.0,19.0,1062.0
497.2288855572213,277.1914042978511,333.5,26.0,19.0,1063.0
498.95166163141994,277.1918429003021,331.0,26.0,19.0,1064.0
500.6550680786687,277.2556732223903,330.5,26.0,19.0,1065.0
502.01073619631904,277.3568507157464,326.0,26.0,19.0,1066.0
504.0655401945724,277.6185355862775,325.5,26.0,19.0,1067.0
505.4984326018809,277.5015673981191,319.0,27.0,19.0,1068.0
507.0062015503876,277.5989664082687,322.5,27.0,19.0,1069.0
508.51962323390893,277.6792255363684,318.5,26.0,19.0,1070.0
510.27814938684503,277.6025641025641,299.0,26.0,18.0,1071.0
512.1864716636197,277.52407068860447,273.5,25.0,17.0,1072.0
513.6387900355871,277.47330960854094,281.0,25.0,17.0,1073.0
514.8088410991636,277.6600955794504,279.0,25.0,17.0,1074.0
517.3738191632929,277.4257759784075,247.0,23.0,16.0,1075.0
518.9628099173553,277.616391184573,242.0,22.0,16.0,1076.0
520.5020325203252,277.71612466124657,246.0,23.0,17.0,1077.0
522.9045643153527,277.77939142461963,241.0,22.0,16.0,1078.0

1068.642857142857,48.374149659863946,52.1156462585034
557.8233006688442,174.3645979156945,1071.5,45.0,56.0,1120.0
555.068191627104,173.62753560638757,1158.5,46.0,57.0,1121.0
552.5111662531017,172.663523573201,1007.5,46.0,54.0,1122.0
549.8098271155596,172.7394601152563,1099.0,47.0,56.0,1123.0
547.0610391543843,172.149173738276,1119.5,48.0,56.0,1124.0
544.4011925042589,172.15190232822258,1174.0,49.0,57.0,1125.0
548.6016579406631,167.65379581151834,764.0,27.0,54.0,1126.0
545.7379341452413,167.50654036986919,739.0,26.0,53.0,1127.0
535.419160798122,172.3130868544601,1136.0,49.0,58.0,1128.0
532.3072938541228,171.5287694246115,1190.5,49.0,58.0,1129.0
537.0680395719766,166.96769634564907,825.5,30.0,56.0,1130.0
527.6830135039089,170.46226012793176,1172.5,54.0,60.0,1131.0
529.8042915279319,167.88327783943765,901.0,39.0,62.0,1132.0
520.9368656913141,169.429418742586,1264.5,55.0,63.0,1133.0
524.3232562734637,163.69650266745703,843.5,31.0,61.0,1134.0
515.5962479608482,169.05614464382816,1226.0,57.0,63.0,1135.0
517.86544011544,168.36634199134198,924.0,39.0,64.0,1136.0
507.904468060793,170.34487487144327,1458.5,57.0,64.0,1137.0
511.4173441734417,167.25677506775068,984.0,38.0,63.0,1138.0
508.374053030303,167.25836489898987,1056.0,39.0,63.0,1139.0
500.2706728299948,168.2720852593734,1298.0,57.0,60.0,1140.0
501.90737410071944,168.10161870503597,1112.0,42.0,60.0,1141.0
497.3539533560864,168.36945392491467,1172.0,54.0,61.0,1142.0
495.44081632653064,166.95238095238096,1102.5,41.0,61.0,1143.0
492.34497954044696,166.5058231035568,1059.0,41.0,61.0,1144.0
484.0845385067607,168.02398589065257,1417.5,59.0,61.0,1145.0
487.3610242667857,165.98749441715051,1119.5,40.0,61.0,1146.0
484.12582490101187,165.7351517817862,1136.5,40.0,61.0,1147.0
480.68201550387596,166.23875968992246,1075.0,40.0,62.0,1148.0
477.3291589363018,166.9287260358689,1078.0,40.0,60.0,1149.0
474.14021669853406,167.09671765455704,1046.0,39.0,60.0,1150.0
472.2039426523297,169.05896057347667,930.0,37.0,58.0,1151.0
469.1011085626911,170.25095565749234,872.0,36.0,45.0,1152.0
465.43084909158324,170.17945865776787,899.0,37.0,46.0,1153.0
462.3539094650206,169.91377621007248,850.5,38.0,45.0,1154.0
459.3333333333333,169.2611683848797,824.5,37.0,45.0,1155.0
455.3507006118018,168.62976119992103,844.5,38.0,45.0,1156.0
451.53917662682596,168.75071143995447,878.5,38.0,46.0,1157.0
448.20946335833816,168.18522792844777,866.5,39.0,46.0,1158.0
444.4811357448463,167.54725787631273,857.0,39.0,44.0,1159.0
441.4481525625745,166.8907429479539,839.0,39.0,45.0,1160.0
437.226873088685,166.96540519877675,872.0,40.0,45.0,1161.0
434.40357004268526,166.45770275514164,859.0,39.0,45.0,1162.0
431.67823479005995,164.95994001713797,778.0,38.0,39.0,1163.0
427.8505396049684,165.37568723274282,818.5,39.0,41.0,1164.0
424.2529652351738,165.0638036809816,815.0,38.0,44.0,1165.0
421.468890314304,164.1267906777849,779.5,38.0,39.0,1166.0
418.27814972611077,163.95313451004262,821.5,39.0,40.0,1167.0
414.45553463067586,164.0732370788868,796.5,39.0,38.0,1168.0
410.67622324159015,164.13627675840976,872.0,41.0,41.0,1169.0
405.9629821830133,160.69780314824422,963.5,42.0,57.0,1170.0
396.18416544297594,158.0693832599119,1362.0,60.0,61.0,1171.0
393.14511078998066,157.3823458574181,1384.0,60.0,62.0,1172.0
389.75095510983755,157.47433142311365,1396.0,60.0,62.0,1173.0
386.5758157389635,162.82469609724888,1042.0,60.0,37.0,1174.0
382.9447107702141,163.16299137104505,1043.0,61.0,36.0,1175.0
379.54783153280096,162.53295757006418,1064.5,61.0,39.0,1176.0
375.73675738952295,161.79236172080772,1139.0,59.0,44.0,1177.0
372.30888088808877,161.79012901290128,1111.0,59.0,40.0,1178.0
369.1935344827586,160.43117816091953,1160.0,60.0,43.0,1179.0
366.29599007854483,159.1654953837674,1209.5,60.0,46.0,1180.0
362.3252324037184,158.9852589641434,1255.0,59.0,45.0,1181.0
358.2543465745538,153.811168681635,1447.5,59.0,62.0,1182.0
355.234794427455,153.11258353154378,1471.5,60.0,62.0,1183.0
352.1894039735099,153.01777041942603,1510.0,60.0,64.0,1184.0
348.0705747843259,152.51626650036377,1603.5,60.0,64.0,1185.0
345.1621821251451,151.9125250606732,1579.5,60.0,64.0,1186.0
341.8075074153625,151.5552828065869,1629.5,61.0,63.0,1187.0
338.8976095208782,151.65230327280187,1624.5,61.0,64.0,1188.0
335.19643556600073,151.7497062279671,1702.0,59.0,64.0,1189.0
332.84488351518723,151.2953897572004,1695.5,61.0,64.0,1190.0
328.9666568598607,151.01284691575952,1699.5,60.0,65.0,1191.0
326.54240134340887,149.95959277917714,1588.0,60.0,65.0,1192.0
322.8505679012345,150.31140740740742,1687.5,61.0,65.0,1193.0
319.9482885729331,149.4531858873091,1582.5,60.0,64.0,1194.0
316.58527846027846,149.78726453726452,1628.0,60.0,64.0,1195.0
313.77854526425955,149.35374149659862,1592.5,59.0,64.0,1196.0
310.02844890701806,148.9216609141303,1593.5,60.0,65.0,1197.0
306.70232253843636,148.25166285028894,1528.5,58.0,64.0,1198.0
304.2168636218461,148.2845736186522,1565.5,60.0,65.0,1199.0
301.1598808341609,147.86152488138583,1510.5,59.0,64.0,1200.0
297.4574513577079,148.11588625187085,1559.0,58.0,64.0,1201.0
294.8378677283786,147.40964388409643,1507.0,59.0,64.0,1202.0
291.17373737373737,146.82514029180695,1485.0,58.0,63.0,1203.0
288.53086842405565,146.76104073947278,1460.5,59.0,63.0,1204.0
285.67861285084666,146.9982602644398,1437.0,59.0,63.0,1205.0
282.7983339549919,146.62576153176673,1340.5,59.0,61.0,1206.0
280.1289993626513,147.11650732950923,1307.5,58.0,59.0,1207.0
277.00256607646907,147.52874005645367,1299.0,58.0,59.0,1208.0
274.12929046262377,148.64278930945596,1228.5,58.0,58.0,1209.0
271.7959183673469,148.87509046171658,1151.5,58.0,58.0,1210.0
268.5601743733458,150.06180912346255,1070.5,58.0,56.0,1211.0
266.36559139784947,152.80239732064163,945.5,58.0,43.0,1212.0
263.18806541405706,153.11360473208072,958.0,58.0,44.0,1213.0
260.84999037165414,153.29578278451763,865.5,58.0,42.0,1214.0
257.822469823584,153.60594243268335,897.5,58.0,44.0,1215.0
255.03292446739832,155.5515386270712,774.5,57.0,31.0,1216.0
251.83173588924384,155.2790202342918,782.5,57.0,34.0,1217.0
253.40982776089157,153.34371833839919,658.0,39.0,44.0,1218.0
250.3592534992224,153.02592016588903,643.0,38.0,43.0,1219.0
246.66368078175896,153.70114006514657,614.0,37.0,37.0,1220.0
239.47389791183295,144.28944315545243,862.0,45.0,59.0,1221.0
233.35426356589144,144.99906976744185,1075.0,55.0,59.0,1222.0
229.49984510532835,144.08751548946717,1076.0,54.0,59.0,1223.0
226.18891958256597,143.49340085942293,1086.0,52.0,60.0,1224.0
223.89713245334548,144.85889849795174,1098.5,53.0,59.0,1225.0
221.37742087860178,146.28310502283105,1058.5,52.0,55.0,1226.0
219.20013591573223,147.6474685694869,981.0,53.0,50.0,1227.0
216.30872011251756,147.59335443037975,948.0,52.0,49.0,1228.0
212.8101510361784,146.97629083245522,949.0,51.0,51.0,1229.0
209.65797546012269,145.68813905930472,978.0,50.0,56.0,1230.0
206.7046004842615,145.28942695722355,1032.5,51.0,57.0,1231.0
203.94699872286077,144.59498722860792,1044.0,51.0,56.0,1232.0
200.86944045911048,144.91248206599712,1045.5,50.0,56.0,1233.0
197.8512869399428,145.03701938353987,1049.0,49.0,55.0,1234.0
195.4751979318145,145.9956374212312,1031.5,50.0,53.0,1235.0
191.80259779489504,145.97658963902734,1103.5,50.0,49.0,1236.0
189.40413505875352,146.3818235906589,1120.5,52.0,43.0,1237.0
186.2191970466082,146.4646977388094,1083.5,51.0,41.0,1238.0
183.4134716583972,146.77131258457374,1108.5,50.0,41.0,1239.0
180.41995464852607,146.9259259259259,1102.5,50.0,42.0,1240.0
177.42118473895582,148.5476907630522,996.0,51.0,41.0,1241.0
174.88396511834844,149.89873642996974,936.5,49.0,42.0,1242.0
171.90889603429795,151.967845659164,933.0,48.0,41.0,1243.0
167.99873394827273,151.72309640079578,921.5,50.0,40.0,1244.0
166.02830540037243,151.27690875232773,895.0,48.0,40.0,1245.0
165.25045938993017,149.9386255053289,907.0,46.0,40.0,1246.0
163.66829710144924,149.40688405797098,920.0,46.0,40.0,1247.0
155.47944444444443,147.33180555555555,1200.0,62.0,42.0,1248.0
153.99463049314681,146.73477462201498,1179.5,60.0,44.0,1249.0
152.77264239028946,146.25708061002177,1071.0,59.0,44.0,1250.0
149.97526831544565,145.06595115881163,1071.5,57.0,53.0,1251.0
146.64935587761676,140.88781535158347,1242.0,55.0,65.0,1252.0
144.79071729957806,139.70886075949366,1185.0,52.0,59.0,1253.0
142.9150499706055,138.77586713697823,1134.0,49.0,59.0,1254.0
147.87522557360143,134.28435163701985,646.5,40.0,58.0,1255.0
147.34441866460426,136.00670275844288,646.5,39.0,67.0,1256.0
146.4312913907285,137.21688741721854,604.0,40.0,68.0,1257.0
140.32984414980228,148.0793207722726,716.5,44.0,39.0,1258.0
131.79353233830847,146.5593461265103,469.0,25.0,32.0,1259.0
131.3347873500545,147.8825881497637,458.5,23.0,32.0,1260.0
131.74621703415477,149.22438391699092,385.5,19.0,31.0,1261.0
131.2387737478411,148.66925734024178,386.0,19.0,32.0,1262.0
130.7198838896952,149.27334300919205,344.5,18.0,28.0,1263.0
129.54415954415953,150.50142450142448,292.5,16.0,26.0,1264.0
131.00107700592352,149.4474959612278,309.5,22.0,24.0,1265.0
130.7437961099933,149.75519785378938,248.5,19.0,23.0,1266.0

1223.868,48.632,57.32
558.6142254370102,169.96097046413502,1106.0,41.0,54.0,1160.0
555.6117681413344,169.9674405022631,1141.5,41.0,55.0,1161.0
552.9933390022676,169.21357709750566,1176.0,44.0,55.0,1162.0
549.8866231647635,169.58020663404022,1226.0,45.0,55.0,1163.0
546.3664538441075,169.79808459696727,1253.0,45.0,56.0,1164.0
543.4359469550662,169.56379554525554,1294.5,46.0,58.0,1165.0
540.2091239402503,169.00915085452831,1238.5,46.0,56.0,1166.0
537.2621548035784,169.15389601970696,1285.5,47.0,57.0,1167.0
534.0594202898551,168.85573122529644,1265.0,47.0,55.0,1168.0
530.8808270676692,169.15250626566416,1330.0,47.0,57.0,1169.0
527.7325243332069,168.46732397926937,1318.5,48.0,57.0,1170.0
524.4339645995791,168.55848496101004,1346.5,47.0,58.0,1171.0
521.4101188194711,168.2645969081385,1304.5,47.0,56.0,1172.0
517.965322276668,168.73727855258198,1326.5,48.0,57.0,1173.0
514.6340662117765,167.3862774829416,1319.0,50.0,53.0,1174.0
511.921636973922,167.27368964626902,1291.0,50.0,52.0,1175.0
508.4228371005456,166.7796830345544,1283.0,50.0,54.0,1176.0
504.78895238095237,166.72253968253966,1312.5,50.0,57.0,1177.0
501.1758927386167,166.57971591663346,1255.5,51.0,55.0,1178.0
499.5443666082895,166.29932866316403,1142.0,39.0,55.0,1179.0
494.2330057330057,166.97747747747746,1221.0,51.0,53.0,1180.0
490.59365721997295,166.65910931174088,1235.0,52.0,55.0,1181.0
487.11443397514677,166.7606172333743,1220.5,52.0,55.0,1182.0
485.62730739893203,165.31243325705566,1092.5,40.0,56.0,1183.0
482.2932070934776,164.54523594830175,1109.0,40.0,56.0,1184.0
478.4250331711632,164.92319032876307,1130.5,40.0,56.0,1185.0
474.81654567453114,164.67664851784633,1102.0,41.0,55.0,1186.0
471.01910551454625,164.2231871471993,1151.5,42.0,57.0,1187.0
467.515539843865,164.324790101635,1131.5,41.0,54.0,1188.0
461.9560041407867,164.86089544513456,1288.0,53.0,55.0,1189.0
460.47110923660904,164.09194432728808,1185.5,42.0,52.0,1190.0
454.8434872590867,165.0512223515716,1288.5,55.0,53.0,1191.0
450.99222999222997,165.02577052577053,1287.0,55.0,53.0,1192.0
447.103025756439,165.08789697424356,1333.0,56.0,54.0,1193.0
443.4523990860624,164.5971058644326,1313.0,55.0,54.0,1194.0
439.57568950455504,164.87370522900287,1335.5,55.0,55.0,1195.0
436.1473795286669,166.2317973971157,1421.5,56.0,63.0,1196.0
431.67743479301265,165.11629576453697,1393.0,56.0,57.0,1197.0
428.2161306042885,164.76315789473685,1368.0,57.0,57.0,1198.0
424.0679034800533,164.82999878743783,1374.5,57.0,58.0,1199.0
420.74528188484186,164.8777497295348,1386.5,57.0,59.0,1200.0
416.5320970042796,164.76723728007607,1402.0,58.0,60.0,1201.0
413.34015525758645,165.71983062808752,1417.0,58.0,63.0,1202.0
409.55677907777016,165.6236522138105,1453.0,58.0,63.0,1203.0
405.93310423825886,165.23791523482245,1455.0,58.0,63.0,1204.0
402.24994288325337,166.07276673520676,1459.0,59.0,63.0,1205.0
400.46313151299296,164.91030207096688,1263.5,46.0,62.0,1206.0
394.54954321855234,164.65073787772312,1423.0,58.0,64.0,1207.0
390.7050759120779,162.9490142760027,1471.0,58.0,67.0,1208.0
386.8036408036408,162.7328227328227,1501.5,59.0,68.0,1209.0
385.0467404674047,162.1440344403444,1355.0,47.0,69.0,1210.0
378.2574762946754,165.0144663262825,1371.0,59.0,55.0,1211.0
374.43856554967664,164.02586713697823,1417.5,59.0,60.0,1212.0
370.4967894558973,163.65641545567195,1479.5,59.0,63.0,1213.0
366.5456952117863,162.59979281767957,1448.0,59.0,62.0,1214.0
363.1039294485376,163.26601920071442,1493.0,60.0,63.0,1215.0
359.3080197132616,162.2603046594982,1488.0,60.0,63.0,1216.0
355.58752997601914,162.6593634183562,1529.0,59.0,64.0,1217.0
351.6532894736842,160.3424342105263,1520.0,59.0,68.0,1218.0
347.80579050097595,159.59748427672955,1537.0,59.0,71.0,1219.0
343.7102410971024,158.17783676177837,1507.0,59.0,61.0,1220.0
339.87137279729865,159.29640181492033,1579.5,59.0,71.0,1221.0
335.88096047117455,157.1248159474459,1471.5,58.0,61.0,1222.0
331.6824655095683,157.3832888295505,1498.0,58.0,62.0,1223.0
327.8201828648832,156.81702223727282,1476.5,58.0,61.0,1224.0
323.78748280605225,156.53759743237046,1454.0,59.0,61.0,1225.0
319.9848431024274,155.74706927175845,1407.5,59.0,58.0,1226.0
315.836739406535,156.0682369241427,1443.5,59.0,59.0,1227.0
311.718793828892,155.59852734922862,1426.0,60.0,59.0,1228.0
307.7869005847953,155.84315789473683,1425.0,59.0,60.0,1229.0
304.20443349753697,155.4576589256392,1421.0,58.0,60.0,1230.0
299.98543799772466,156.0419795221843,1465.0,58.0,60.0,1231.0
296.1743875536979,155.89295251364214,1435.5,58.0,59.0,1232.0
292.41099537037036,156.03564814814814,1440.0,59.0,59.0,1233.0
288.5014015416959,155.8315814062135,1427.0,58.0,60.0,1234.0
284.69988962472405,156.8809050772627,1510.0,58.0,68.0,1235.0
280.82218330414474,155.8950379451255,1427.5,57.0,60.0,1236.0
277.4834720295885,156.40141007859452,1442.0,56.0,67.0,1237.0
273.90441796075595,156.29481160467074,1384.5,57.0,58.0,1238.0
270.1486013986014,158.04568764568762,1430.0,57.0,65.0,1239.0
266.67716727716726,158.3089133089133,1365.0,55.0,63.0,1240.0
263.0504034761018,159.34959652389819,1342.5,55.0,63.0,1241.0
259.1529531828039,158.84666411532083,1306.5,56.0,62.0,1242.0
255.64043209876544,158.98032407407408,1296.0,55.0,62.0,1243.0
251.99973680747465,158.27161468614293,1266.5,55.0,63.0,1244.0
248.39840088227183,159.42776399228012,1209.0,55.0,59.0,1245.0
244.56608336890022,158.65144401764118,1171.5,54.0,54.0,1246.0
241.09050505050504,159.3063973063973,1237.5,54.0,58.0,1247.0
237.33156678896586,159.04674548172304,1226.5,54.0,57.0,1248.0
234.19731723675383,158.8654594232059,1242.5,54.0,61.0,1249.0
230.48979323060712,157.6495456341367,1265.5,53.0,63.0,1250.0
226.9368731563422,156.2362831858407,1130.0,51.0,63.0,1251.0
223.67036580353474,156.43074393752568,1216.5,52.0,63.0,1252.0
217.603738317757,154.62492211838006,1070.0,35.0,65.0,1253.0
214.31211276332093,154.3039033457249,1076.0,38.0,64.0,1254.0
211.0179928648984,154.07802078486117,1074.5,36.0,63.0,1255.0
207.09960281087686,153.9292697830736,1091.0,36.0,61.0,1256.0
203.12870699881375,154.4644128113879,1124.0,37.0,60.0,1257.0
202.5135518660423,155.4704129416773,1174.5,51.0,58.0,1258.0
193.51905334937825,156.69701831795692,1246.5,48.0,57.0,1259.0
193.15870671262104,153.74396848842935,1015.5,34.0,57.0,1260.0
192.67785136129507,155.0485651214128,1132.5,49.0,56.0,1261.0
186.51850008296,153.55616392898622,1004.5,36.0,56.0,1262.0
180.21813927883292,156.59276080374346,1211.0,46.0,57.0,1263.0
177.76848383964486,156.68248023304204,1201.5,44.0,56.0,1264.0
175.37479710786482,156.19330087059168,1129.5,42.0,57.0,1265.0
173.5885741718675,155.0292846855497,1041.5,34.0,54.0,1266.0
173.42725206024437,156.33915885194656,1173.0,48.0,54.0,1267.0
171.29245001492092,155.7072515666965,1117.0,46.0,53.0,1268.0
167.98567467652495,155.371842267406,1082.0,45.0,53.0,1269.0
165.47607578676943,155.47350674373797,1038.0,44.0,53.0,1270.0
163.26980027548208,155.39411157024793,968.0,40.0,54.0,1271.0
160.99745397571482,155.18292205248727,851.0,38.0,54.0,1272.0
158.69059405940595,154.94389438943892,808.0,36.0,55.0,1273.0
156.8089187842551,153.94843049327355,669.0,35.0,56.0,1274.0
147.0384970032273,150.0804518211157,723.0,50.0,46.0,1275.0
133.70580110497238,151.0465009208103,362.0,19.0,34.0,1276.0
134.397586431833,152.1545988258317,511.0,20.0,44.0,1277.0
133.04008609093353,150.20043045466772,619.5,21.0,44.0,1278.0
131.8084935897436,150.8440170940171,624.0,23.0,44.0,1279.0
130.76937367303609,150.9304670912951,628.0,23.0,43.0,1280.0
130.0113081470059,151.79671035723462,648.5,24.0,45.0,1281.0
129.09986082115518,149.1106471816284,479.0,22.0,36.0,1282.0
128.37263969171482,151.98342967244702,432.5,20.0,42.0,1283.0
126.99456890699253,147.31093007467751,245.5,18.0,24.0,1284.0

737.5391791044776,32.485074626865675,43.32462686567164
559.0929577464789,265.75586854460096,532.5,33.0,33.0,1445.0
556.6648664866486,265.97869786978697,555.5,34.0,33.0,1446.0
554.8769186214885,265.5713871995366,575.5,33.0,34.0,1447.0
552.6724517906335,265.43471074380165,605.0,34.0,35.0,1448.0
551.0516431924882,265.35321734327533,603.5,33.0,35.0,1449.0
549.5423916045291,265.08754487710576,603.5,32.0,36.0,1450.0
547.6152811407048,265.0581113801453,619.5,33.0,36.0,1451.0
546.0025210084034,264.7549019607843,595.0,31.0,36.0,1452.0
544.5726423109601,264.80430472953833,588.5,31.0,36.0,1453.0
542.909917134456,264.8746324512162,623.5,33.0,36.0,1454.0
541.547144754316,264.75192563081004,627.5,32.0,36.0,1455.0
540.2993680884676,264.6592943654555,633.0,32.0,38.0,1456.0
539.1441299790356,264.5904088050315,636.0,32.0,38.0,1457.0
537.5066266566641,264.54063515878966,666.5,34.0,39.0,1458.0
535.6879327398615,264.3266567754698,674.0,34.0,39.0,1459.0
534.0465815176559,264.2789882294014,665.5,33.0,39.0,1460.0
532.4910179640718,264.0900698602794,668.0,32.0,39.0,1461.0
530.7,264.5060606060606,660.0,33.0,39.0,1462.0
527.6891672465784,264.84064022268615,718.5,44.0,39.0,1463.0
527.1039373930056,264.8652482269503,681.5,35.0,39.0,1464.0
523.2412049252418,265.4711961301671,758.0,45.0,39.0,1465.0
521.5676202860858,265.75422626788037,769.0,46.0,39.0,1466.0
520.0677419354839,266.18752688172043,775.0,47.0,39.0,1467.0
517.6523228430742,266.3200599443374,778.5,48.0,38.0,1468.0
517.7985269660252,266.34830125920644,701.5,34.0,38.0,1469.0
513.6026377366517,267.0272282493086,783.5,48.0,38.0,1470.0
511.6825497670478,267.3788648877594,787.0,48.0,38.0,1471.0
511.7865141767929,267.10769597331426,699.5,33.0,38.0,1472.0
509.7785596997419,267.41520056298384,710.5,35.0,37.0,1473.0
507.16953824948314,267.8757178957041,725.5,46.0,38.0,1474.0
506.4451491660794,267.8926474042753,709.5,33.0,38.0,1475.0
504.7478849407783,267.95383127870434,689.5,33.0,38.0,1476.0
